season,daynum,wteam,wscore,lteam,lscore,wloc
N,91,740,142,848,132,A
N,91,747,161,593,125,A
N,91,759,154,803,139,A
N,91,766,178,782,151,A
N,91,784,197,522,170,H
N,91,814,247,832,228,A
N,91,835,163,516,151,A
N,91,837,149,523,146,A
N,91,844,180,535,158,H
N,92,503,187,581,98,A
N,92,534,134,537,132,H
N,92,536,170,502,120,A
N,92,592,233,769,223,H
N,92,602,187,615,130,H
N,92,603,137,746,113,H
N,92,618,156,706,118,A
N,92,637,156,629,120,H
N,92,639,194,798,127,H
N,92,660,182,573,146,A
N,92,675,158,640,137,A
N,92,695,209,694,142,H
N,92,701,206,852,137,H
N,92,708,259,662,218,H
N,92,714,146,530,139,A
N,92,720,192,738,173,H
N,92,723,170,799,149,H
N,92,754,163,817,158,A
N,92,785,168,657,142,A
N,93,509,139,517,82,H
N,93,524,204,828,199,A
N,93,527,192,830,168,A
N,93,529,163,836,146,H
N,93,549,223,717,199,H
N,93,551,178,577,113,H
N,93,555,163,533,137,H
N,93,562,190,575,163,A
N,93,569,151,641,146,A
N,93,570,175,576,168,H
N,93,583,197,772,190,H
N,93,601,228,645,216,H
N,93,617,233,809,166,A
N,93,624,144,749,137,A
N,93,625,163,628,144,H
N,93,635,197,605,166,A
N,93,643,142,542,137,A
N,93,649,235,665,206,H
N,93,655,192,604,149,A
N,93,663,192,743,170,H
N,93,664,194,716,180,H
N,93,666,190,767,158,A
N,93,668,190,839,125,H
N,93,669,142,520,98,H
N,93,671,182,673,113,H
N,93,674,187,518,142,H
N,93,676,166,793,156,A
N,93,678,156,587,149,H
N,93,687,211,791,139,A
N,93,698,132,556,127,A
N,93,700,149,611,132,A
N,93,705,137,765,120,H
N,93,715,180,548,151,H
N,93,721,185,794,170,H
N,93,722,194,796,192,H
N,93,735,156,553,149,H
N,93,751,214,820,206,A
N,93,779,158,599,139,H
N,93,780,187,578,178,H
N,93,786,178,843,146,H
N,93,787,197,819,180,H
N,93,790,178,515,173,A
N,93,795,202,761,197,H
N,93,802,175,661,137,A
N,93,805,194,801,146,H
N,93,810,182,818,144,H
N,93,816,194,825,173,H
N,93,821,149,788,130,A
N,93,829,226,737,218,A
N,93,832,264,848,254,A
N,93,846,154,626,139,A
N,93,847,163,712,151,H
N,94,511,134,726,127,A
N,94,512,158,725,137,A
N,94,528,185,507,161,H
N,94,532,199,679,170,A
N,94,535,158,574,146,A
N,94,539,206,840,170,H
N,94,544,156,777,125,H
N,94,547,202,850,185,A
N,94,550,178,510,173,A
N,94,552,158,622,151,A
N,94,564,173,757,156,H
N,94,565,190,563,149,H
N,94,568,180,815,130,A
N,94,572,151,672,122,H
N,94,580,192,792,175,A
N,94,582,161,566,110,H
N,94,585,137,600,130,A
N,94,588,142,838,137,A
N,94,595,149,606,139,H
N,94,598,151,752,137,H
N,94,607,223,732,187,A
N,94,613,166,597,103,H
N,94,630,170,543,142,H
N,94,631,170,748,151,H
N,94,634,137,682,125,H
N,94,648,182,686,168,H
N,94,650,187,699,180,A
N,94,667,180,638,134,A
N,94,670,170,729,122,H
N,94,689,146,834,125,A
N,94,703,180,590,163,H
N,94,718,194,724,166,H
N,94,719,214,690,142,H
N,94,733,187,713,158,H
N,94,739,158,750,154,A
N,94,741,170,546,154,A
N,94,745,146,776,130,A
N,94,758,154,753,149,A
N,94,764,218,778,194,H
N,94,768,163,711,156,H
N,94,781,190,755,139,H
N,94,783,156,841,130,H
N,94,797,209,519,197,A
N,94,800,204,516,185,H
N,94,806,197,647,182,A
N,94,807,154,538,137,H
N,94,808,158,727,151,H
N,94,811,216,594,175,H
N,94,822,187,702,142,H
N,94,827,190,504,178,H
N,94,833,168,554,163,H
N,94,835,154,812,132,A
N,94,842,197,688,182,A
N,94,849,151,623,120,H
N,94,851,163,826,139,H
N,94,853,199,789,178,H
N,94,855,144,654,118,A
N,95,522,209,540,202,A
N,95,558,178,728,151,A
N,95,567,151,531,146,H
N,95,589,156,541,122,A
N,95,704,175,782,132,H
N,95,736,146,561,98,H
N,95,771,137,660,134,H
N,95,854,209,612,158,A
N,96,505,187,685,156,H
N,96,506,156,514,142,H
N,96,509,158,644,139,A
N,96,510,185,585,151,A
N,96,511,209,725,185,A
N,96,512,118,726,91,A
N,96,513,158,572,137,H
N,96,518,187,790,185,H
N,96,519,199,687,192,H
N,96,523,154,707,137,A
N,96,524,151,785,146,A
N,96,526,214,756,199,A
N,96,528,161,700,118,A
N,96,529,161,537,146,A
N,96,532,173,739,163,A
N,96,534,163,690,110,H
N,96,535,166,851,122,A
N,96,538,180,564,173,A
N,96,539,170,841,151,H
N,96,548,187,803,173,A
N,96,549,154,603,149,A
N,96,550,180,833,158,A
N,96,552,199,654,168,A
N,96,553,168,614,163,A
N,96,554,185,568,180,A
N,96,555,132,517,127,H
N,96,557,170,788,156,H
N,96,559,166,670,146,H
N,96,561,211,728,175,A
N,96,567,137,854,130,H
N,96,571,118,610,94,A
N,96,574,134,826,132,H
N,96,575,163,530,130,H
N,96,577,187,668,180,H
N,96,578,173,853,163,H
N,96,579,168,762,149,H
N,96,582,130,713,120,H
N,96,583,214,809,180,H
N,96,584,175,770,163,H
N,96,586,245,591,187,H
N,96,587,146,846,125,H
N,96,594,192,516,182,H
N,96,595,156,551,146,A
N,96,598,173,547,168,H
N,96,599,209,596,149,H
N,96,605,168,570,161,H
N,96,612,154,531,151,H
N,96,613,170,620,118,H
N,96,615,170,799,163,H
N,96,616,154,642,120,A
N,96,617,173,742,156,H
N,96,619,173,665,156,H
N,96,627,158,659,156,H
N,96,628,134,715,122,H
N,96,630,178,724,156,H
N,96,632,194,508,156,A
N,96,634,180,580,168,H
N,96,635,163,602,158,H
N,96,636,187,722,161,H
N,96,637,156,794,144,A
N,96,638,166,710,156,H
N,96,639,151,520,134,A
N,96,645,137,848,113,H
N,96,647,194,727,192,H
N,96,649,163,759,154,A
N,96,658,173,653,156,A
N,96,661,214,801,206,H
N,96,666,163,607,120,A
N,96,667,173,633,170,H
N,96,669,127,798,96,A
N,96,671,180,625,113,H
N,96,672,214,618,185,A
N,96,675,206,515,185,H
N,96,676,197,629,163,A
N,96,680,187,681,151,A
N,96,682,173,792,154,A
N,96,683,175,837,154,A
N,96,686,180,588,163,A
N,96,688,190,621,178,H
N,96,689,218,631,166,A
N,96,692,149,533,144,A
N,96,693,175,593,151,H
N,96,698,139,793,132,H
N,96,701,175,817,166,H
N,96,702,149,699,144,A
N,96,708,182,830,146,H
N,96,711,221,811,178,H
N,96,712,185,816,156,H
N,96,718,187,543,156,H
N,96,719,137,581,108,H
N,96,720,154,673,139,H
N,96,721,185,556,173,H
N,96,723,151,576,127,A
N,96,730,139,652,103,A
N,96,731,221,573,166,A
N,96,734,180,804,132,A
N,96,736,151,558,84,H
N,96,740,187,735,146,H
N,96,744,216,766,211,H
N,96,745,154,544,106,A
N,96,747,166,560,146,H
N,96,749,173,678,154,A
N,96,750,242,648,173,H
N,96,751,180,542,125,A
N,96,753,175,755,151,H
N,96,754,156,502,82,H
N,96,757,156,807,134,A
N,96,758,168,781,125,H
N,96,760,130,784,127,H
N,96,763,199,709,144,H
N,96,765,178,643,149,H
N,96,767,175,563,134,H
N,96,769,190,604,163,H
N,96,773,163,608,137,H
N,96,774,194,677,166,H
N,96,775,173,641,161,H
N,96,776,197,679,185,A
N,96,787,166,705,163,A
N,96,796,199,521,182,H
N,96,797,240,791,175,A
N,96,800,187,590,151,A
N,96,802,182,824,156,H
N,96,805,158,772,118,A
N,96,808,139,806,127,H
N,96,810,214,717,151,H
N,96,812,146,703,134,A
N,96,813,175,657,163,A
N,96,814,192,545,170,H
N,96,815,202,600,182,A
N,96,819,204,716,158,A
N,96,820,158,761,146,A
N,96,821,192,852,168,A
N,96,822,144,650,125,H
N,96,825,182,847,130,H
N,96,827,170,674,146,H
N,96,828,190,507,168,A
N,96,829,245,786,204,H
N,96,832,226,601,211,H
N,96,834,149,748,142,H
N,96,835,161,768,142,H
N,96,838,180,777,139,H
N,96,843,206,737,142,H
N,96,844,173,845,163,H
N,96,850,178,752,146,H
N,96,855,163,622,144,A
N,97,503,209,836,151,H
N,97,546,190,569,158,H
N,97,562,185,714,170,A
N,97,623,158,738,115,H
N,97,626,180,624,175,A
N,97,651,144,778,113,A
N,97,655,182,504,149,H
N,97,662,137,606,134,A
N,97,664,204,795,190,H
N,97,704,180,589,120,H
N,97,733,142,566,101,H
N,97,764,156,746,144,A
N,97,779,163,663,154,A
N,97,780,204,743,173,A
N,97,782,142,541,139,A
N,97,789,163,741,149,H
N,97,831,218,695,209,H
N,97,839,223,527,182,H
N,97,840,180,783,163,A
N,97,849,130,729,106,A
N,98,506,192,685,161,H
N,98,508,197,608,146,H
N,98,514,175,505,144,A
N,98,519,206,792,192,A
N,98,524,211,507,180,H
N,98,547,158,752,134,A
N,98,548,269,618,259,A
N,98,560,163,837,139,A
N,98,585,178,598,158,H
N,98,597,211,526,197,H
N,98,610,134,665,101,H
N,98,619,142,571,103,H
N,98,632,161,773,132,A
N,98,633,142,638,134,A
N,98,645,166,735,115,H
N,98,646,199,540,161,A
N,98,658,125,627,94,H
N,98,667,178,710,132,H
N,98,676,149,636,144,H
N,98,683,158,747,134,A
N,98,687,142,579,127,A
N,98,693,146,523,134,H
N,98,707,230,593,166,H
N,98,731,168,843,142,H
N,98,740,170,553,161,H
N,98,744,178,659,146,A
N,98,760,170,591,149,H
N,98,766,175,653,144,H
N,98,784,154,586,151,A
N,98,791,192,634,168,A
N,98,823,170,643,132,H
N,98,828,170,611,151,H
N,98,832,197,545,182,H
N,98,850,166,815,137,A
N,99,537,137,669,132,H
N,99,551,209,527,185,A
N,99,595,163,830,137,H
N,99,615,144,723,122,H
N,99,622,154,574,127,H
N,99,639,206,690,199,A
N,99,640,163,592,156,H
N,99,671,130,670,101,A
N,99,673,149,625,130,H
N,99,737,185,771,149,A
N,99,764,173,573,118,A
N,99,783,204,563,120,H
N,99,793,238,722,178,H
N,99,813,194,700,182,H
N,99,817,170,788,137,H
N,99,829,245,660,202,H
N,99,846,149,678,146,H
N,99,851,154,654,125,A
O,10,695,166,605,127,H
O,10,720,173,635,106,H
O,100,515,209,655,125,H
O,100,518,197,604,151,H
O,100,521,132,698,127,A
O,100,529,175,690,166,H
O,100,534,202,581,161,H
O,100,542,173,820,154,H
O,100,551,185,595,161,H
O,100,555,178,642,175,A
O,100,563,142,565,137,H
O,100,564,173,807,146,A
O,100,569,180,546,113,H
O,100,577,154,708,130,A
O,100,583,170,801,163,H
O,100,615,180,576,154,H
O,100,616,168,517,134,A
O,100,618,202,803,197,A
O,100,628,187,715,156,H
O,100,639,182,520,101,H
O,100,666,182,809,168,H
O,100,668,154,606,149,H
O,100,669,132,798,113,H
O,100,676,156,629,134,H
O,100,678,185,749,173,H
O,100,692,204,644,187,A
O,100,694,175,665,170,H
O,100,701,182,817,158,A
O,100,712,149,605,127,H
O,100,714,137,575,115,A
O,100,720,166,625,125,A
O,100,723,154,635,106,A
O,100,743,166,741,161,A
O,100,751,180,705,166,A
O,100,752,187,547,130,A
O,100,754,211,852,137,H
O,100,765,166,716,142,H
O,100,769,185,592,170,H
O,100,775,173,596,146,H
O,100,785,199,657,154,H
O,100,786,173,559,161,H
O,100,787,151,795,144,H
O,100,802,144,772,125,H
O,100,806,149,727,142,H
O,100,816,192,799,173,A
O,100,819,168,664,139,A
O,100,821,154,788,132,A
O,100,824,149,767,122,A
O,100,831,173,695,125,A
O,100,847,161,570,130,H
O,100,850,182,598,156,A
O,101,510,158,568,134,H
O,101,511,168,725,137,H
O,101,512,134,726,110,H
O,101,533,175,509,142,A
O,101,535,163,855,137,A
O,101,539,223,840,194,H
O,101,552,192,826,170,H
O,101,554,192,585,185,H
O,101,579,182,682,180,H
O,101,580,142,762,134,A
O,101,588,168,838,156,H
O,101,590,182,811,173,H
O,101,597,199,702,154,H
O,101,607,192,781,146,H
O,101,614,166,553,156,H
O,101,631,211,543,185,A
O,101,633,163,591,149,H
O,101,634,192,797,163,H
O,101,647,187,538,173,A
O,101,648,194,750,180,A
O,101,652,175,758,161,A
O,101,663,202,578,192,A
O,101,670,170,673,151,A
O,101,672,137,572,120,H
O,101,675,170,674,151,H
O,101,677,156,630,134,H
O,101,686,166,679,101,A
O,101,687,226,792,149,A
O,101,699,161,620,158,A
O,101,700,161,524,144,H
O,101,711,163,703,110,A
O,101,718,204,774,173,A
O,101,719,214,537,182,H
O,101,732,168,753,134,H
O,101,739,185,776,156,H
O,101,740,146,545,139,H
O,101,745,166,544,144,A
O,101,755,185,730,113,H
O,101,760,194,646,178,H
O,101,764,216,717,209,H
O,101,768,166,594,156,H
O,101,770,190,548,178,H
O,101,777,144,532,82,A
O,101,778,178,651,132,H
O,101,783,144,841,139,H
O,101,784,170,710,144,A
O,101,812,161,513,154,A
O,101,813,187,611,168,A
O,101,814,180,645,173,H
O,101,822,173,526,161,A
O,101,832,221,601,204,A
O,101,834,154,724,149,A
O,101,835,190,516,163,H
O,101,844,154,574,149,A
O,101,851,163,845,151,H
O,102,531,180,567,144,H
O,102,540,166,667,151,H
O,102,541,170,659,134,H
O,102,582,178,681,166,H
O,102,586,158,638,108,H
O,102,589,190,744,180,A
O,102,612,197,854,190,A
O,102,658,158,627,144,A
O,102,680,194,733,182,A
O,102,688,163,621,142,A
O,102,704,209,766,178,H
O,102,728,190,561,154,H
O,102,731,235,843,228,H
O,102,736,132,558,108,H
O,102,842,182,713,158,H
O,103,504,175,515,163,H
O,103,506,192,505,182,A
O,103,507,180,813,149,A
O,103,508,132,685,130,H
O,103,510,266,600,199,H
O,103,512,146,725,122,H
O,103,514,158,773,149,A
O,103,520,170,690,158,A
O,103,521,154,676,149,H
O,103,522,168,760,137,A
O,103,528,139,611,132,H
O,103,530,163,714,142,H
O,103,534,168,639,132,H
O,103,535,168,552,142,A
O,103,536,218,502,115,H
O,103,538,209,808,202,A
O,103,539,206,841,168,H
O,103,549,144,559,115,A
O,103,550,185,585,173,A
O,103,551,178,668,158,H
O,103,553,125,740,122,A
O,103,555,180,509,178,H
O,103,558,158,728,149,A
O,103,560,190,747,146,H
O,103,561,115,736,108,A
O,103,564,271,565,269,A
O,103,568,180,833,173,A
O,103,571,161,523,120,H
O,103,576,163,570,144,H
O,103,577,185,662,134,H
O,103,579,185,580,130,H
O,103,593,192,665,170,A
O,103,598,209,547,187,A
O,103,599,187,596,127,A
O,103,604,158,769,146,H
O,103,607,197,753,156,H
O,103,612,194,531,161,A
O,103,614,175,545,163,H
O,103,615,209,816,168,A
O,103,617,158,767,144,H
O,103,619,142,693,118,H
O,103,620,163,597,142,A
O,103,621,175,713,170,H
O,103,624,161,562,151,A
O,103,626,182,575,158,H
O,103,630,173,774,156,A
O,103,632,122,734,106,A
O,103,633,166,784,130,H
O,103,635,182,825,170,H
O,103,636,175,629,142,H
O,103,637,163,556,122,H
O,103,640,175,790,149,H
O,103,642,199,692,185,H
O,103,644,187,517,158,H
O,103,645,166,601,146,A
O,103,650,158,613,144,H
O,103,654,192,622,151,H
O,103,660,151,771,125,H
O,103,661,194,805,178,A
O,103,666,223,802,206,A
O,103,671,156,729,130,A
O,103,672,262,618,190,H
O,103,675,204,518,180,H
O,103,679,182,838,161,H
O,103,681,190,733,170,A
O,103,682,175,762,130,A
O,103,683,190,837,156,H
O,103,686,185,588,161,A
O,103,687,180,634,161,A
O,103,689,216,748,204,A
O,103,694,194,649,187,H
O,103,699,211,526,192,H
O,103,701,163,821,156,A
O,103,707,168,610,158,A
O,103,708,178,695,146,H
O,103,709,178,548,144,H
O,103,710,163,591,156,H
O,103,711,154,572,142,H
O,103,716,197,542,182,H
O,103,718,199,677,170,A
O,103,722,233,721,182,H
O,103,723,182,602,144,H
O,103,724,146,631,144,H
O,103,726,151,511,132,A
O,103,727,170,563,106,A
O,103,732,192,781,180,H
O,103,738,151,628,96,H
O,103,739,192,648,173,H
O,103,743,163,775,118,A
O,103,745,125,532,101,A
O,103,749,192,587,154,H
O,103,750,149,776,120,H
O,103,751,216,787,178,H
O,103,754,163,817,139,H
O,103,755,180,652,158,H
O,103,757,154,647,149,H
O,103,758,149,730,130,H
O,103,761,182,705,151,H
O,103,763,235,566,161,H
O,103,765,166,664,134,H
O,103,768,161,811,156,H
O,103,772,158,742,120,H
O,103,777,142,544,137,A
O,103,780,163,569,156,H
O,103,785,194,524,146,H
O,103,788,182,852,163,A
O,103,789,187,741,134,H
O,103,791,182,519,161,H
O,103,792,168,797,146,H
O,103,793,218,698,122,H
O,103,794,161,796,156,A
O,103,795,194,643,161,H
O,103,799,178,605,166,H
O,103,800,194,594,187,H
O,103,803,178,823,146,H
O,103,804,209,608,158,H
O,103,807,166,806,161,H
O,103,809,149,801,130,H
O,103,814,274,832,233,H
O,103,820,151,819,146,H
O,103,822,194,756,156,A
O,103,824,240,583,182,H
O,103,826,185,855,180,A
O,103,827,185,655,166,H
O,103,829,221,737,194,H
O,103,831,146,830,132,H
O,103,834,154,543,132,A
O,103,835,161,513,110,A
O,103,839,180,606,154,H
O,103,840,187,783,146,A
O,103,842,194,688,182,H
O,103,845,170,574,144,A
O,103,847,127,712,125,H
O,103,848,158,735,127,H
O,103,849,199,625,132,H
O,103,850,142,752,130,A
O,103,851,161,844,130,H
O,103,853,182,592,154,A
O,103,854,166,567,134,H
O,104,503,218,719,211,H
O,104,529,161,669,154,H
O,104,533,163,616,151,H
O,104,537,151,798,110,H
O,104,578,247,641,197,H
O,104,581,158,836,125,H
O,104,582,166,680,163,H
O,104,595,149,527,113,H
O,104,627,168,653,149,H
O,104,651,158,786,144,A
O,104,663,168,779,149,H
O,104,667,197,586,185,A
O,104,704,168,659,122,H
O,104,715,185,673,178,H
O,104,720,173,623,127,A
O,104,746,170,603,163,H
O,104,764,190,573,170,H
O,104,766,178,541,137,A
O,104,778,166,717,163,A
O,104,818,163,810,154,H
O,104,828,204,700,182,H
O,104,846,158,678,154,H
O,105,514,142,508,108,A
O,105,516,166,812,125,H
O,105,519,199,634,151,H
O,105,540,170,638,154,H
O,105,553,163,694,137,A
O,105,559,202,829,180,A
O,105,563,197,621,190,A
O,105,571,158,593,151,H
O,105,589,178,658,134,A
O,105,632,168,804,161,A
O,105,636,142,794,130,A
O,105,662,204,830,158,H
O,105,665,149,523,134,H
O,105,685,130,773,115,A
O,105,693,166,610,156,A
O,105,702,211,613,154,H
O,105,707,173,619,125,A
O,105,711,257,618,209,A
O,105,734,178,608,139,H
O,105,744,173,782,158,A
O,105,747,170,683,163,A
O,105,759,197,784,163,A
O,105,791,262,792,245,H
O,105,833,180,815,168,A
O,105,837,168,560,144,A
O,105,845,154,855,149,H
O,106,521,211,796,168,H
O,106,575,190,749,173,H
O,106,579,199,797,163,A
O,106,605,185,635,173,H
O,106,606,163,708,122,H
O,106,615,197,570,166,A
O,106,626,180,530,166,H
O,106,640,194,675,180,A
O,106,670,192,628,187,A
O,106,671,173,625,139,A
O,106,687,192,762,163,H
O,106,712,156,816,134,A
O,106,714,168,562,125,H
O,106,723,187,799,161,H
O,106,724,182,543,134,H
O,106,736,139,728,122,A
O,106,740,178,645,166,A
O,106,746,163,573,154,A
O,106,754,163,788,122,A
O,106,763,194,806,134,H
O,106,771,156,549,137,H
O,106,785,206,813,173,A
O,106,809,163,617,156,H
O,106,814,166,735,158,A
O,106,825,175,576,130,H
O,106,831,209,839,199,H
O,106,832,218,614,202,H
O,106,844,178,552,137,H
O,106,847,151,602,144,A
O,106,848,166,601,154,H
O,107,503,146,669,134,A
O,107,509,137,517,130,H
O,107,515,221,769,190,H
O,107,520,166,537,151,H
O,107,526,194,563,149,H
O,107,528,223,524,122,H
O,107,533,187,642,161,H
O,107,534,154,529,122,H
O,107,535,175,622,132,H
O,107,536,221,557,168,A
O,107,540,158,760,110,H
O,107,554,175,510,173,H
O,107,556,185,721,161,H
O,107,565,175,538,163,H
O,107,577,194,668,178,A
O,107,578,199,546,185,A
O,107,581,139,798,101,A
O,107,585,168,815,156,H
O,107,595,166,830,120,A
O,107,599,158,663,144,H
O,107,600,190,598,185,H
O,107,624,182,678,173,H
O,107,637,218,698,209,H
O,107,639,178,719,161,H
O,107,644,218,555,194,A
O,107,651,218,717,214,H
O,107,657,173,700,127,A
O,107,661,154,802,139,H
O,107,662,161,695,139,A
O,107,666,185,801,154,A
O,107,676,197,793,185,H
O,107,682,185,580,154,H
O,107,683,163,571,156,A
O,107,692,199,616,192,H
O,107,693,209,747,166,H
O,107,699,178,597,168,H
O,107,701,199,852,146,H
O,107,716,197,664,173,A
O,107,722,166,629,154,A
O,107,727,178,647,125,A
O,107,729,194,715,168,A
O,107,738,144,720,137,A
O,107,743,202,596,134,H
O,107,751,158,643,130,A
O,107,757,175,564,156,A
O,107,764,142,778,120,A
O,107,767,161,742,137,H
O,107,780,149,741,137,H
O,107,782,166,653,146,A
O,107,789,175,775,132,A
O,107,790,166,604,144,H
O,107,791,182,634,137,H
O,107,805,142,772,130,A
O,107,808,178,807,137,H
O,107,819,204,761,175,H
O,107,820,137,787,134,A
O,107,821,158,817,146,H
O,107,822,161,650,146,H
O,107,826,202,654,175,H
O,107,828,178,611,134,A
O,107,836,216,690,194,H
O,107,843,211,737,178,A
O,107,846,182,587,168,H
O,107,850,175,568,122,A
O,107,851,168,574,127,H
O,107,853,211,779,125,H
O,108,519,185,792,173,H
O,108,522,190,784,168,A
O,108,532,127,838,122,A
O,108,550,175,833,134,H
O,108,569,163,641,130,H
O,108,572,149,513,137,H
O,108,584,218,709,182,A
O,108,590,185,594,178,A
O,108,592,187,518,168,H
O,108,618,149,706,139,A
O,108,620,197,763,173,H
O,108,630,170,689,161,H
O,108,631,247,677,156,H
O,108,633,180,638,161,A
O,108,646,223,591,180,A
O,108,648,163,588,149,H
O,108,652,178,607,158,H
O,108,667,185,710,161,H
O,108,673,163,849,125,H
O,108,679,122,776,118,A
O,108,681,192,566,178,H
O,108,686,204,544,139,H
O,108,688,139,582,130,H
O,108,703,197,812,175,A
O,108,713,206,733,204,H
O,108,718,211,748,199,H
O,108,726,192,539,154,H
O,108,731,139,660,122,A
O,108,732,199,730,149,A
O,108,745,154,750,94,H
O,108,770,142,823,132,H
O,108,777,175,739,163,H
O,108,781,146,753,118,A
O,108,783,173,725,156,A
O,108,786,180,603,170,A
O,108,800,158,672,149,H
O,108,810,170,841,122,A
O,108,811,134,516,130,H
O,108,818,161,840,154,A
O,108,827,197,674,187,A
O,108,834,151,774,118,H
O,108,835,238,768,166,H
O,108,845,166,552,142,H
O,109,531,192,728,175,A
O,109,540,190,586,137,H
O,109,561,190,612,168,A
O,109,567,115,558,106,H
O,109,627,166,847,127,H
O,109,714,170,723,149,H
O,109,736,197,854,139,H
O,109,785,163,507,158,A
O,11,510,190,816,163,H
O,11,512,209,834,84,H
O,11,515,312,508,163,H
O,11,518,166,704,156,H
O,11,520,211,826,187,H
O,11,521,206,707,139,H
O,11,522,178,733,161,N
O,11,526,216,652,209,N
O,11,527,214,567,139,H
O,11,531,163,776,154,A
O,11,536,168,530,144,H
O,11,546,206,814,168,H
O,11,551,202,735,98,H
O,11,553,168,554,142,H
O,11,556,211,514,173,H
O,11,557,218,806,175,N
O,11,559,180,847,158,H
O,11,577,230,815,149,H
O,11,578,204,705,149,H
O,11,589,161,544,139,H
O,11,602,182,645,173,H
O,11,603,178,801,139,A
O,11,604,161,703,142,H
O,11,612,209,616,185,A
O,11,613,156,774,115,H
O,11,620,226,821,209,A
O,11,623,230,584,166,H
O,11,625,199,619,144,H
O,11,627,197,528,175,H
O,11,629,211,621,163,H
O,11,636,242,615,156,H
O,11,637,221,654,130,H
O,11,639,166,752,158,H
O,11,640,180,682,142,H
O,11,642,194,838,173,H
O,11,653,190,828,158,H
O,11,655,197,812,149,H
O,11,657,182,596,175,A
O,11,660,204,543,149,H
O,11,662,214,545,122,H
O,11,666,197,632,127,H
O,11,667,214,533,192,N
O,11,671,233,591,139,H
